,id,sentiment,tweet,label_a
319,319,NEG,They better not kill #CaptainPhasma cuz then I’ll have nothing to live for in the next movie #StarWars #TheLastJedi,1
320,320,NOT,"@avoidenu Lex , Malorie , Madison ETC ... I'd Scroll Through My Following &amp; Name More. But Playing Xbox Is More Important",0
321,321,NOT,i've ended up talking about capitalism in my cuphead video. i'm gonna let this happen,0
322,322,NEG,@NBA2K @russwest44 @okcthunder @spurs No kawhi Idiot spurs suck,1
323,323,NOT,@NFL @TankLawrence @dallascowboys @Campbell93 @Jaguars @jbbigbear @Chargers @VonMiller @Broncos @RyanShazier @steelers Cambell or Lawrence,0
324,324,NOT,"59' || Michigan pulls its goalie for an extra attacker. #Terps up 4-1, 10:45 to play. #GoTerps #FTT",0
325,325,NOT,"Don't try to play word gymnastics with me. I write poetry and I talk in metaphors, I will catch all the flips!",0
326,326,NOT,Oh wow! @Imaginedragons should be pretty proud winning in pop rock duo against @coldplay and @TheChainsmokers all great bands #AMAs,0
327,327,NOT,Minus BTS not singing in English and the Obamas making a video appearance the AMA’s were amazing!,0
328,328,NOT,"SOUTH WARREN: Best football school in Bowling Green. Congrats boys. It's just business, nothing personal. On to the next one! #ProudAlum",0
329,329,NOT,@JoeGibbsRacing @GameStop @Xbox @Hisense_USA @ARRIS #GameStopGiveaway Thanks so much for the chance!!,0
330,330,NOT,"@Kavonsdad Yeah, that's a basketball score right there. Still produced though.",0
331,331,NOT,@BoongaSays Make it to 1 year only 2 more months left,0
332,332,NOT,"Off to .....🙏🏻🚙🍛🚙....❣️Memories are sweet, Cherrish it❣️💚💚💚",0
333,333,NOT,@kaylacake3825 She's probably delivering a food baby lol,0
334,334,NOT,"As a Mendes army fan, words can't express how proud I am of the success that @ShawnMendes has accomplished while being a pop music star",0
335,335,NOT,@authorsehanson Is it on amazon?,0
336,336,NOT,@yukime2017 I love this scene too.. lahat na lang ba? 😂😂,0
337,337,NOT,"@stephie__baby Stephanie, update your iPhone lol",0
338,338,NOT,We are off and skating here in Hamden.,0
339,339,NEG,Saw the iphone x today<br/>It was ugly af! <br/>-samsung user,1
340,340,NEG,"J. Cole is boring as fuck dude puts me to sleep<br/>Chance's last album wasn't a rap album it was a gospel, trash<br/>Khalid's album was a let down",1
341,341,NOT,this movie is good,0
342,342,NEG,Yo wtf people are getting there iPhone 10 and I still haven’t gotten mine 😒,1
343,343,NOT,@DharmxPreet ur welcy sweet ✨🌈,0
344,344,NOT,Cavaliers: Derrick Rose (ankle) will be out at least 2 weeks (ESPN),0
345,345,NOT,literally watched common stand in line with everybody else to his OWN MOVIE tonight,0
346,346,NOT,@PurestPie @bludeluxeUHC Nope Cavs and lakers def not making it to the finals lmaoooo houston or gsw,0
347,347,NOT,@LyndaObst We figured. - Josh from The Studio's Office.,0
348,348,NOT,Golf roundup: Matthew Fitzpatrick has one-shot lead at DP World Tour Championship #sportsnow,0
349,349,NOT,Great comeback Spurs! #GoSpursGo,0
350,350,NOT,@NBA @cavs We are witnessing greatness!,0
351,351,NEG,@Iacoguy @BuffyBlog It's a guy who never could make college ball let alone NFL singing about the things he's considering taking in the ass.,1
352,352,NOT,Happy 51st Birthday to former UCLA Star &amp; Cowboys 3x SB Winner HOF QB &amp; FOX NFL CA Troy Aikman! He was great QB &amp; now great CA also!,0
353,353,NOT,#TCSITWiz apple it is,0
354,354,NOT,@little_harre You’re new favorite video of me,0
355,355,NOT,@TechieSciGuy @SBHSWolves It’s a standard photo edit feature of my updated iPhone.,0
356,356,NOT,@blumtime @JimJoKelly do you play Rocket League? I'm getting it on Switch since there's cross play with Xbox,0
357,357,NEG,"I honestly don’t know why I’m continuing to bother with Riverdale S2 it’s just so bad, I’m so disappointed",1
358,358,NEG,W. Kentucky no football IQ lazy dogs,1
359,359,NOT,8 Man - State Championship Game Times at Newton Fischer Field.<br/>DI - St. Paul vs. Hoxie at 11:00 AM<br/>DII - Hanover vs Hodgeman Co at 3:30 PM,0
360,360,NOT,"As if the gay kiss weren't enough, THE BUS AT THE END OF #RIVERDALE S1 IS GOING TO SAN JUNIPERO.  😍😍😍 #blackmirror",0
361,361,NEG,@SavaSeniorCare trying to cover up the video. Shame shame on you. More like SAVAGE SENIOR CARE #savaseniorcare #savage,1
362,362,NEG,@chuckwoolery The NFL was boycotted last Sunday.  Can't say I was bothered by it.,1
363,363,NOT,"@JasonQuigs @HPbasketball Hey Quigs, don’t look now but the Cavs are 9-7...",0
364,364,NOT,Two sweet Mustangs. Great chase scene. #ThePunisher #netflix,0
365,365,NOT,@DavidtheAdmiral @spurs @aldridge_12 Nice come back win. Gut check for the @spurs,0
366,366,NOT,who else gay out here ?????,0
367,367,NEG,Who’s bright idea was it to make the hard reset on the iPhone 7 different from every other iPhone???,1
368,368,NOT,If only some hockey games were 40 minutes...<br/><br/>#novictorytweets,0
369,369,NOT,"@caitsmith Lol yes, are you an On Cinema fan???",0
370,370,NOT,"Men’s hoops: George Fox 37, Rutgers-Newark 32–half. Strong 1st half from the Bruins.  #d3hoops",0
371,371,NOT,@UmbilicalKordei Actually you’re kinda right maybe that’s not even the video,0
372,372,NEG,"@Mouseylicious ""You should totally bounce that fat ass on my lap~.""",1
373,373,NEG,Cloud &amp; Wii Fit Trainer go to Corneria for a horrible evening of missionary with extended eye contact.,1
374,374,NOT,@RRatedEsports @WalkOnWarriors @2KCrewFinder @FearGlizzy U on Xbox,0
375,375,NOT,"So I need a laptop, always hp, my birthday gift for 2018. Someone can sow seed in my life #sept9 #birthdayinadvance",0
376,376,NOT,@kensing45 Welcome to the Rebel football experience the last two years. 😉,0
377,377,NOT,"FAT HOUSE<br/><br/>1148 S Shasta St, West Covina 91791<br/><br/>Tryna make this wild",0
378,378,NOT,"a concept: hela, thor, and loki but like the mcelroys",0
379,379,NOT,I didn’t realize basketball played at home tonight too.  I might have gone down after work for volleyball and basketball.,0
380,380,NOT,I want it to be cold again so I can go ice skating for once.,0
381,381,NOT,No YOU started crying at the Magic Kingdom character breakfast when the little girl next to you hugged Pooh and wouldn’t let go.,0
382,382,NOT,@abe_lincoln88 Yeah cause you always getting food from there 😂 so you always there lol,0
383,383,NOT,Great job at practice today!  Physicals must be completed and turned in to the athletic office. Remember hydration forms on Monday.,0
384,384,NOT,"@sydneyy_c18 This isn't some weird remark, she's literally writing over the Harry Styles' album for music appreciation and I'm loving ittt.",0
385,385,NEG,All the heartbreak I hold.,1
386,386,NOT,Anyone know any young talented videographers in Houston? I got something for em.,0
387,387,NEG,"You shouldn't be losing a game in which you scored 110+ points. That's not good, to put it in a nice way #Lakers",1
388,388,NOT,@BonesOnDemand is streaming on twitch if you want to watch some nasty nhl gameplay boys!,0
389,389,NOT,The Apple Grande is back @tacojohns and I've already had 2 of them. 💜🍎💵,0
390,390,NOT,Me: bone apple tea<br/>My French-speaking bf: nope. *turns and walks right out of the room*,0
391,391,NOT,@LapsedKev @DrJayDrNo Magnums? The ice cream bars or magnums of champagne?,0
392,392,NOT,First day after finishing #WHOLE30 - we went to @redrobinburgers for a Wedgie Burger (healthy) and steak fries!  Loved it!,0
393,393,NEG,So many places I wanna go to but no one to go with 🤔,1
394,394,NOT,@NHL @SergeiBobrovsky The ones in the post season,0
395,395,NEG,sometimes i find myself drifting off and falling into a sweet daydream of the days when my iphone used to actually work.,1
396,396,NOT,I want the iPhone X 😍🤔,0
397,397,NOT,drunk buying makeup off amazon,0
398,398,NOT,No one on this Lakers team can guard Devin Booker,0
399,399,NOT,@AugieRunGood Right! Hockey is for all! Genders &amp; Race!  And Wonder Woman FTW! #WonderWoman,0
400,400,NOT,@JoelGardenier Congratulations!!!!!!! Nothing tastes any better than a young tender doe! Yum!!!!,0
401,401,NOT,@Monse_15 Every bitch in the scene lmfao remember la estupida que te dije a while back??? 🐸,0
402,402,NOT,I wish I could be a classical hero...,0
403,403,NOT,"@Nashgrier your videos always cheer me up, but this was the best video of all this too I can not stop laughing #nashsnewvideo #NashsNewVideo",0
404,404,NOT,@AustinKeyss @TheBestSKS Bet you that iphone x 👀,0
405,405,NEG,The media is whack! S,1
406,406,NOT,@WillXWoodruff Awwww you’re too sweet❤️❤️ thanks dude😉,0
407,407,NOT,i wish people meant the things they said,0
408,408,NOT,@grldnlsn @NFL @buffalobills @NatePeterman They've been tanking since 2000 lol,0
409,409,NOT,Eagles with great pressure with around 2 minutes to go. Chiefs weather the storm. Eagles can't get their goalie out.,0
410,410,NOT,@mkhammer Now that is a sweet pic.,0
411,411,NEG,Stop calling everyone your friend.  Ugh.,1
412,412,NOT,Wow. That was a fun game to watch. Down to the wire and UW ekes it out with 3 at the literal last second.,0
413,413,NEG,I swear i'm gonna cry in the xbox party,1
414,414,NEG,Just stopped by to say the movie Ghost scared the fuck out of me as a kid and I still expect I be dragged to Hell by moaning shadow demons.,1
415,415,NOT,I really should’ve gone out and get a heavy breakfast today,0
416,416,NOT,Why The Emoji Movie Is Secretly an Anime Series,0
417,417,NOT,Height: 162 cm <br/>Weight: 56 kg <br/>Blood Type: O,0
418,418,NOT,Hockey is the best sport ever,0
419,419,NOT,Went into Lady Bird blind and was so happy to find out it was (in most part) a high school movie!,0
420,420,NOT,lol quero os meus 4€ de volta i was supposed to spend just 8 on this iphone case,0
421,421,NOT,@AdamCrafton_ I’m sure the penny will drop one day with these people that football is just a game...,0
422,422,NOT,I need an ill multiplayer shooting game for Xbox one,0
423,423,NOT,Finna go get me some breakfast,0
424,424,NOT,RT dirt: seeing you heals me,0
425,425,NOT,BEE is for breakfast,0
426,426,NOT,@PixiesPocket Wait... what?!?! People are putting EO's into their FOOD?!?!,0
427,427,NOT,@devinscorner Thank you for pointing this out. We are currently working on an update. ^PD,0
428,428,NOT,Google is gradually bullying #android devs to learn #kotlin..u barely see Android tutorials without Kotlin this days,0
429,429,NEG,@bninjakk I don't think sweet should go with the savory. Same thing with pineapple pizza. It's just not right.,1
430,430,NOT,@GMillerTSN Throwback to when hockey was a physical sport,0
431,431,NOT,What's more powerful? The hammer of Thor or the shovel of #TripleH ?,0
432,432,NOT,@ElderScrolls #SkyrimVR definitely Xbox one X enhancement,0
433,433,NEG,iphone 8 camera makes me look crusty as hell smh,1
434,434,NOT,I danced with this fine ass white boy last night who looked just like Thor. He was fiiiiineeeeee,0
435,435,NOT,@AMAs @Pink @kelly_clarkson PHENOMENAL PHENOMENAL!!Awesome colab! I hear an album together #AMAs2017 #Awesome,0
436,436,NOT,WHEN MY CLIENTS POST PHOTOS I IMMEDIATELY BLOW THEM UP SO I CAN BE SURE EVERY PIXEL OF THE HAIR LOOKS PERFECT/TAKE NOTES 4 THE NEXT APPT,0
437,437,NOT,Cavaliers are 0-of-6 to start. Clippers are 3-of-4.,0
438,438,NOT,@the21truth 🤦🏾‍♂️😂<br/>You bought the iPhone X?,0
439,439,NEG,Apple maps so damn unreliable. You can put in yo house and fuck round and end up in the desert,1
440,440,NOT,"If the Jackets played the Rangers 82 times a season, Panarin would have at least 82 goals #CBJ",0
441,441,NOT,I v to,0
442,442,NOT,@BriCharise__ I'll be at Greek town for my mom's bday dinner,0
443,443,NOT,its been a while but im definitely single tho 🤷🏾‍♀️,0
444,444,NOT,@yngmojo son i cant show love as a homie?,0
445,445,NOT,"US pure album sales: @BTS_twt, Love Yourself - Her 46,000 (total).",0
446,446,NOT,@BleacherReport Cavs need to worry about making the playoffs. Not ECF.,0
447,447,NOT,Need me a bruins jersey,0
448,448,NOT,@BenKuchera It’s the Wii all over again,0
449,449,NOT,@blushandbrows Aww you are so sweet Beks always been so giving no matter what account you’re on💙,0
450,450,NEG,why does nyongtory nd gtop stan beef exist. Are we THIS bored??? Fighting other vips over a ship...tragic,1
451,451,NOT,Star Wars Battlefront II support is now available.,0
452,452,NEG,"apple turned to shit when they removed the audio jack, i can’t even listen to music and charge :(",1
453,453,NOT,@snickerbuttA The apple doesn't fall far from the tree,0
454,454,NOT,Video games are my favorite video games.,0
455,455,NOT,Food for thot,0
456,456,NOT,looking for a duo partner for 1$ cashouts umg in xbox ww2 and to grind gbs add me: Gucci Gwapo im on everynight im on now. @ShoutGamers,0
457,457,NOT,I do like playing video games.,0
458,458,NOT,@ThreeTwoEephus @RexBOKC I couldn't do it through Firefox on Android but Chrome on PC was fine.,0
459,459,NOT,@EAStarWars @PlayStation #EAStarWarsGameSweepstakes<br/><br/>I need this,0
460,460,NOT,eaten ice cream in winters.,0
461,461,NOT,"@DreamwalkerWC No, it's Elian. Easily decoded. Just google the characters and you will find a pastebin with the corresponding letters.",0
462,462,NOT,@Metallica can I get a shout out that my 11 year old Brayden can’t play a hockey game without listening to SOME @Metallica ! #kidlovesit!,0
463,463,NOT,@undeadlabs @StateOfDecay is The Walking Dead of @Xbox,0
464,464,NOT,Add me on the Xbox : toesukr69.  I’m on Gears and CODWWII,0
465,465,NOT,"Friday OC Dinner:<br/><br/>6-9PM@Huntington Beach (8400 Edinger Ave)<br/><br/>10-11PM @Westminster, Beach Girls (15549 Beach Blvd)",0
466,466,NOT,@Trabant i dont own an xbox,0
467,467,NOT,@joshgroban I think I had gained 10 lb working there because the food was so good I ended up having to work it off in much exercise!😃,0
468,468,NOT,"@nywolforg Happy Birthday my sweet boy, Atka!!🐺❤️🎂",0
469,469,NOT,@surmavaalex That looks awesome! Let us know if you get any questions about your new Xbox One X!   ^RR,0
470,470,NEG,@perinonr And they both suck too! Drove me away from hockey for tonight,1
471,471,NOT,Good luck to the Pioneer football team tonight 😤💯,0
472,472,NOT,@tellingthemoon @taylorswift13 PLEASE RELEASE AN ALBUM SO I CAN STREAM IT ON SPOTIFU,0
473,473,NOT,Florida Georgia Line brings quite the Kevin Federline aesthetic to the country music scene,0
474,474,NOT,Hazard <br/>Don Valley Parkway N &amp; Eastern Av E Dvp N Ramp <br/>[HP]  11/19 02:15 <br/># #Toronto,0
475,475,NOT,@ultvogue IVE SEEN IT FIVES TIME UHHH I LOVE RAGNAROK,0
476,476,NEG,Anime niggas getting banned left and right<br/>Dril doxed<br/>App on Android is still garbage<br/>No justice on this fucking site.,1
477,477,NOT,💕💕Goodnight Y'all! Hope you all get some good sleep. Football tomorrow! lol 💕💕,0
478,478,NOT,"@jaketapper Really, So you found actual proof of that whilst out to lunch today&gt; Because i for one am still waiting.",0
479,479,NOT,@BonusFPL There is absolutely no way Spurs is putting 4 against Arsenal. Even 3 is improbable.,0
480,480,NOT,@TStape03 I do like the new album though. ¯\_(ツ)_/¯,0
481,481,NEG,The saddest part so far of not being with my husband is that I don’t have a live-in food delivery system any more. #pleasesirmoregruel,1
482,482,NOT,"VFIRE - VEHICLE OR TRAILER FIRE at SB I5 FWY NO / EXIT 297 &amp; SW TERWILLIGER BLVD, PORTLAND, OR [Portland Fire #RP17000093033] 12:21 #pdx911",0
483,483,NOT,see asian porn sexy in the office,0
484,484,NEG,omg theres a klaine bnf thts now a riverdale stan? embarrassing,1
485,485,NEG,Dmark dumb ass oven got glass all in my food 😒,1
486,486,NOT,nw: the boss baby,0
487,487,NOT,he so sweet ❤️,0
488,488,NOT,@AdoredTV I have an old MSI Core Cell motherboard i'll ship to you if you like for that video.,0
